62,경기,경부2권,수원시,팔달구,"""3,362,000""","""3,355,000""","""3,352,000""","""3,352,000""","""3,340,000""","""3,329,000""","""3,315,000""","""3,309,000""","""3,291,000""","""3,286,000""","""3,283,000""","""3,256,000""","""3,220,000""","""3,217,000""","""3,205,000""","""3,208,000""","""3,210,000""","""3,221,000""","""3,209,000""","""3,203,000""","""3,199,000""","""3,206,000""","""3,201,000""","""3,220,000""","""3,239,000""","""3,259,000""","""3,284,000""","""3,280,000""","""3,277,000""","""3,300,000""","""3,303,000""","""3,321,000""","""3,350,000""","""3,361,000""","""3,378,000""","""3,398,000""","""3,392,000""","""3,415,000""","""3,424,000""","""3,458,000""","""3,478,000""","""3,506,000""","""3,571,000""","""3,592,000""","""3,600,000""","""3,604,000""","""3,609,000""","""3,612,000""","""3,612,000""","""3,613,000""","""3,614,000""","""3,613,000""","""3,608,000""","""3,608,000""","""3,612,000""","""3,615,000""","""3,617,000""","""3,623,000""","""3,633,000""","""3,640,000""","""3,643,000""","""3,647,000""","""3,653,000""","""3,661,000""","""3,668,000""","""3,674,000""","""3,681,000""","""3,687,000""","""3,691,000""","""3,695,000""","""3,701,000""","""3,939,000""","""3,956,000""","""3,978,000""","""3,997,000""","""4,009,000""","""4,013,000""","""4,015,000""","""4,030,000""","""4,050,000""","""4,071,000""","""4,120,000""","""4,180,000""","""4,232,000""","""4,398,000""","""4,396,000""","""4,402,000""","""4,392,000""","""4,378,000""","""4,371,000""","""4,360,000""","""4,370,000""","""4,381,000""","""4,393,000""","""4,418,000""","""4,508,000""","""4,788,000""","""5,061,000""","""5,344,000""","""5,420,000""","""5,506,000""","""5,579,000""","""5,650,000""","""5,681,000""","""5,694,000""","""5,699,000""","""5,712,000""","""5,736,000""","""5,788,000""","""5,903,000""","""5,974,000""","""6,095,000""","""6,177,000""","""6,350,000""","""7,372,000""","""7,558,000""","""7,694,000""","""7,854,000""","""7,922,000""","""7,945,000""","""7,933,000""","""7,923,000""","""7,890,000""","""7,875,000""","""7,867,000""","""7,854,000""","""7,837,000""","""7,781,000""","""7,716,000""","""7,613,000""","""7,448,000""","""7,235,000""","""6,931,000""","""6,801,000""","""6,654,000""","""6,597,000""","""6,593,000""","""6,571,000""","""6,552,000""","""6,554,000""","""6,585,000""","""6,617,000""","""6,641,000""","""6,636,000""","""6,614,000""","""6,597,000""","""6,581,000""","""6,682,000""","""6,689,000""","""6,703,000""","""6,736,757""","""6,779,355""","""6,814,767""","""6,826,617""","""6,836,878""","""6,835,804""","""6,839,689""","""6,839,321""","""6,843,251""","""7,149,664""","""7,150,858""","""7,171,291""","""7,200,088""","""7,215,843""","""7,226,966""","""7,279,214""","""7,318,224"""
63,경기,경부2권,수원시,영통구,"""3,684,000""","""3,688,000""","""3,689,000""","""3,650,000""","""3,628,000""","""3,606,000""","""3,591,000""","""3,581,000""","""3,569,000""","""3,539,000""","""3,519,000""","""3,499,000""","""3,476,000""","""3,467,000""","""3,458,000""","""3,460,000""","""3,468,000""","""3,467,000""","""3,464,000""","""3,450,000""","""3,452,000""","""3,460,000""","""3,480,000""","""3,491,000""","""3,663,000""","""3,671,000""","""3,683,000""","""3,687,000""","""3,685,000""","""3,685,000""","""3,688,000""","""3,707,000""","""3,780,000""","""3,812,000""","""3,842,000""","""3,867,000""","""3,887,000""","""3,900,000""","""3,914,000""","""3,919,000""","""3,968,000""","""3,998,000""","""4,256,000""","""4,260,000""","""4,276,000""","""4,296,000""","""4,308,000""","""4,316,000""","""4,318,000""","""4,321,000""","""4,322,000""","""4,321,000""","""4,321,000""","""4,321,000""","""4,324,000""","""4,327,000""","""4,331,000""","""4,335,000""","""4,341,000""","""4,346,000""","""4,350,000""","""4,352,000""","""4,354,000""","""4,356,000""","""4,360,000""","""4,364,000""","""4,368,000""","""4,372,000""","""4,400,000""","""4,407,000""","""4,412,000""","""4,691,000""","""4,708,000""","""4,748,000""","""4,788,000""","""4,816,000""","""4,842,000""","""4,870,000""","""4,887,000""","""4,891,000""","""4,917,000""","""4,952,000""","""4,970,000""","""4,989,000""","""5,202,000""","""5,196,000""","""5,184,000""","""5,175,000""","""5,157,000""","""5,152,000""","""5,171,000""","""5,196,000""","""5,223,000""","""5,260,000""","""5,322,000""","""5,459,000""","""5,950,000""","""6,302,000""","""6,591,000""","""6,634,000""","""6,654,000""","""6,732,000""","""6,836,000""","""6,897,000""","""6,948,000""","""7,002,000""","""7,048,000""","""7,124,000""","""7,248,000""","""7,432,000""","""7,562,000""","""7,668,000""","""7,754,000""","""7,929,000""","""9,366,000""","""9,553,000""","""9,702,000""","""9,867,000""","""9,955,000""","""9,959,000""","""9,945,000""","""9,932,000""","""9,898,000""","""9,861,000""","""9,808,000""","""9,758,000""","""9,675,000""","""9,555,000""","""9,353,000""","""9,076,000""","""8,798,000""","""8,437,000""","""8,070,000""","""7,744,000""","""7,716,000""","""7,724,000""","""7,783,000""","""7,854,000""","""7,920,000""","""7,990,000""","""8,083,000""","""8,172,000""","""8,241,000""","""8,249,000""","""8,257,000""","""8,249,000""","""8,246,000""","""8,266,000""","""8,299,000""","""8,329,000""","""8,393,820""","""8,479,496""","""8,555,720""","""8,593,287""","""8,612,790""","""8,638,491""","""8,646,987""","""8,640,368""","""8,662,817""","""8,728,099""","""8,746,058""","""8,784,807""","""8,839,728""","""8,871,027""","""8,911,497""","""9,021,043""","""9,110,094"""
64,경기,서해안권,서해안권,서해안권,"""3,181,000""","""3,175,000""","""3,172,000""","""3,167,000""","""3,157,000""","""3,146,000""","""3,132,000""","""3,118,000""","""3,104,000""","""3,091,000""","""3,083,000""","""3,057,000""","""3,039,000""","""3,028,000""","""3,017,000""","""3,019,000""","""3,030,000""","""3,032,000""","""3,027,000""","""3,018,000""","""3,019,000""","""3,034,000""","""3,047,000""","""3,057,000""","""3,086,000""","""3,097,000""","""3,113,000""","""3,114,000""","""3,115,000""","""3,115,000""","""3,117,000""","""3,121,000""","""3,144,000""","""3,162,000""","""3,172,000""","""3,179,000""","""3,182,000""","""3,196,000""","""3,214,000""","""3,243,000""","""3,271,000""","""3,297,000""","""3,380,000""","""3,395,000""","""3,410,000""","""3,431,000""","""3,447,000""","""3,458,000""","""3,461,000""","""3,461,000""","""3,459,000""","""3,456,000""","""3,457,000""","""3,463,000""","""3,468,000""","""3,472,000""","""3,500,000""","""3,506,000""","""3,513,000""","""3,516,000""","""3,518,000""","""3,520,000""","""3,521,000""","""3,526,000""","""3,532,000""","""3,538,000""","""3,543,000""","""3,551,000""","""3,557,000""","""3,561,000""","""3,565,000""","""3,676,000""","""3,685,000""","""3,687,000""","""3,688,000""","""3,689,000""","""3,684,000""","""3,680,000""","""3,673,000""","""3,678,000""","""3,706,000""","""3,735,000""","""3,743,000""","""3,737,000""","""3,925,000""","""3,914,000""","""3,896,000""","""3,872,000""","""3,852,000""","""3,843,000""","""3,846,000""","""3,851,000""","""3,861,000""","""3,876,000""","""3,900,000""","""3,935,000""","""4,162,000""","""4,210,000""","""4,321,000""","""4,402,000""","""4,437,000""","""4,491,000""","""4,549,000""","""4,592,000""","""4,621,000""","""4,621,000""","""4,648,000""","""4,682,000""","""4,724,000""","""4,820,000""","""4,928,000""","""5,051,000""","""5,155,000""","""5,336,000""","""6,495,000""","""6,666,000""","""6,817,000""","""6,942,000""","""7,006,000""","""7,024,000""","""7,016,000""","""6,998,000""","""6,968,000""","""6,948,000""","""6,925,000""","""6,898,000""","""6,865,000""","""6,797,000""","""6,702,000""","""6,564,000""","""6,345,000""","""6,056,000""","""5,812,000""","""5,668,000""","""5,592,000""","""5,561,000""","""5,573,000""","""5,606,000""","""5,659,000""","""5,723,000""","""5,786,000""","""5,836,000""","""5,843,000""","""5,828,000""","""5,883,000""","""5,867,000""","""5,852,000""","""5,849,000""","""5,842,000""","""5,848,000""","""5,870,054""","""5,903,171""","""5,933,484""","""5,949,602""","""5,956,525""","""5,957,510""","""5,946,237""","""5,933,074""","""5,922,436""","""5,980,966""","""5,974,415""","""5,969,902""","""5,977,110""","""5,975,530""","""5,978,554""","""6,002,419""","""6,037,817"""
65,경기,서해안권,부천시,부천시,"""3,514,000""","""3,499,000""","""3,488,000""","""3,473,000""","""3,451,000""","""3,436,000""","""3,415,000""","""3,400,000""","""3,378,000""","""3,352,000""","""3,339,000""","""3,326,000""","""3,290,000""","""3,269,000""","""3,253,000""","""3,255,000""","""3,265,000""","""3,265,000""","""3,261,000""","""3,245,000""","""3,245,000""","""3,278,000""","""3,295,000""","""3,307,000""","""3,373,000""","""3,383,000""","""3,399,000""","""3,401,000""","""3,405,000""","""3,410,000""","""3,415,000""","""3,419,000""","""3,429,000""","""3,439,000""","""3,444,000""","""3,450,000""","""3,455,000""","""3,462,000""","""3,469,000""","""3,477,000""","""3,487,000""","""3,508,000""","""3,607,000""","""3,629,000""","""3,651,000""","""3,680,000""","""3,701,000""","""3,715,000""","""3,720,000""","""3,722,000""","""3,722,000""","""3,723,000""","""3,726,000""","""3,736,000""","""3,747,000""","""3,752,000""","""3,644,000""","""3,649,000""","""3,654,000""","""3,655,000""","""3,654,000""","""3,654,000""","""3,651,000""","""3,653,000""","""3,658,000""","""3,666,000""","""3,673,000""","""3,689,000""","""3,701,000""","""3,707,000""","""3,718,000""","""4,020,000""","""4,029,000""","""4,038,000""","""4,044,000""","""4,053,000""","""4,052,000""","""4,056,000""","""4,067,000""","""4,074,000""","""4,092,000""","""4,172,000""","""4,230,000""","""4,226,000""","""4,319,000""","""4,314,000""","""4,309,000""","""4,306,000""","""4,299,000""","""4,297,000""","""4,302,000""","""4,310,000""","""4,328,000""","""4,359,000""","""4,403,000""","""4,428,000""","""4,692,000""","""4,726,000""","""4,791,000""","""4,851,000""","""4,885,000""","""4,934,000""","""4,994,000""","""5,035,000""","""5,062,000""","""5,089,000""","""5,120,000""","""5,172,000""","""5,241,000""","""5,351,000""","""5,463,000""","""5,589,000""","""5,688,000""","""5,857,000""","""6,832,000""","""7,004,000""","""7,165,000""","""7,300,000""","""7,404,000""","""7,446,000""","""7,443,000""","""7,428,000""","""7,417,000""","""7,401,000""","""7,402,000""","""7,391,000""","""7,379,000""","""7,337,000""","""7,282,000""","""7,189,000""","""6,881,000""","""6,528,000""","""6,306,000""","""6,218,000""","""6,163,000""","""6,116,000""","""6,085,000""","""6,067,000""","""6,070,000""","""6,092,000""","""6,145,000""","""6,217,000""","""6,227,000""","""6,210,000""","""6,268,000""","""6,254,000""","""6,242,000""","""6,231,000""","""6,232,000""","""6,248,000""","""6,284,995""","""6,314,097""","""6,336,351""","""6,356,905""","""6,373,262""","""6,381,703""","""6,384,558""","""6,388,787""","""6,384,108""","""6,509,525""","""6,496,386""","""6,486,494""","""6,479,416""","""6,481,508""","""6,490,870""","""6,490,747""","""6,487,376"""
66,경기,서해안권,부천시,원미구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""6,789,000""","""6,773,000""","""6,760,000""","""6,751,000""","""6,755,000""","""6,771,000""","""6,811,816""","""6,843,116""","""6,871,655""","""6,901,395""","""6,926,437""","""6,939,268""","""6,948,768""","""6,962,311""","""6,961,980""","""7,046,249""","""7,031,971""","""7,019,060""","""7,013,921""","""7,021,075""","""7,040,774""","""7,049,950""","""7,057,869"""
67,경기,서해안권,부천시,(구)원미구,"""3,790,000""","""3,778,000""","""3,769,000""","""3,747,000""","""3,723,000""","""3,708,000""","""3,684,000""","""3,671,000""","""3,641,000""","""3,612,000""","""3,601,000""","""3,591,000""","""3,540,000""","""3,510,000""","""3,492,000""","""3,496,000""","""3,512,000""","""3,512,000""","""3,506,000""","""3,482,000""","""3,481,000""","""3,534,000""","""3,558,000""","""3,571,000""","""3,683,000""","""3,693,000""","""3,716,000""","""3,722,000""","""3,727,000""","""3,734,000""","""3,741,000""","""3,745,000""","""3,757,000""","""3,766,000""","""3,772,000""","""3,777,000""","""3,769,000""","""3,777,000""","""3,783,000""","""3,792,000""","""3,803,000""","""3,830,000""","""3,884,000""","""3,914,000""","""3,942,000""","""3,979,000""","""4,003,000""","""4,018,000""","""4,025,000""","""4,028,000""","""4,028,000""","""4,028,000""","""4,033,000""","""4,048,000""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,경기,서해안권,부천시,소사구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""5,969,000""","""5,957,000""","""5,948,000""","""5,932,000""","""5,929,000""","""5,947,000""","""5,980,109""","""6,016,156""","""6,037,886""","""6,053,905""","""6,064,091""","""6,071,165""","""6,065,000""","""6,057,062""","""6,044,653""","""6,291,509""","""6,277,368""","""6,269,190""","""6,254,982""","""6,239,016""","""6,230,914""","""6,224,202""","""6,214,000"""
69,경기,서해안권,부천시,(구)소사구,"""3,261,000""","""3,244,000""","""3,244,000""","""3,236,000""","""3,226,000""","""3,217,000""","""3,195,000""","""3,174,000""","""3,156,000""","""3,125,000""","""3,104,000""","""3,088,000""","""3,076,000""","""3,069,000""","""3,058,000""","""3,050,000""","""3,051,000""","""3,051,000""","""3,053,000""","""3,047,000""","""3,050,000""","""3,057,000""","""3,066,000""","""3,070,000""","""3,074,000""","""3,084,000""","""3,091,000""","""3,090,000""","""3,092,000""","""3,094,000""","""3,094,000""","""3,096,000""","""3,106,000""","""3,114,000""","""3,118,000""","""3,124,000""","""3,125,000""","""3,133,000""","""3,141,000""","""3,150,000""","""3,159,000""","""3,170,000""","""3,384,000""","""3,391,000""","""3,407,000""","""3,423,000""","""3,442,000""","""3,454,000""","""3,457,000""","""3,460,000""","""3,456,000""","""3,458,000""","""3,459,000""","""3,461,000""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,경기,서해안권,부천시,오정구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""4,860,000""","""4,846,000""","""4,835,000""","""4,826,000""","""4,824,000""","""4,839,000""","""4,866,733""","""4,870,598""","""4,868,617""","""4,862,606""","""4,858,269""","""4,852,137""","""4,849,264""","""4,844,346""","""4,840,227""","""4,920,039""","""4,913,777""","""4,911,651""","""4,913,991""","""4,939,337""","""4,949,789""","""4,928,843""","""4,897,406"""
71,경기,서해안권,부천시,(구)오정구,"""2,914,000""","""2,889,000""","""2,850,000""","""2,848,000""","""2,807,000""","""2,786,000""","""2,776,000""","""2,766,000""","""2,770,000""","""2,763,000""","""2,759,000""","""2,745,000""","""2,723,000""","""2,712,000""","""2,698,000""","""2,702,000""","""2,710,000""","""2,712,000""","""2,703,000""","""2,696,000""","""2,697,000""","""2,699,000""","""2,710,000""","""2,731,000""","""2,736,000""","""2,746,000""","""2,750,000""","""2,743,000""","""2,746,000""","""2,750,000""","""2,755,000""","""2,760,000""","""2,770,000""","""2,787,000""","""2,793,000""","""2,794,000""","""2,794,000""","""2,798,000""","""2,802,000""","""2,809,000""","""2,818,000""","""2,829,000""","""2,893,000""","""2,909,000""","""2,921,000""","""2,936,000""","""2,952,000""","""2,966,000""","""2,970,000""","""2,969,000""","""2,970,000""","""2,971,000""","""2,973,000""","""2,977,000""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,경기,서해안권,안산시,안산시,"""3,141,000""","""3,143,000""","""3,137,000""","""3,135,000""","""3,134,000""","""3,130,000""","""3,111,000""","""3,095,000""","""3,089,000""","""3,087,000""","""3,085,000""","""3,079,000""","""3,063,000""","""3,057,000""","""3,045,000""","""3,042,000""","""3,061,000""","""3,066,000""","""3,064,000""","""3,056,000""","""3,058,000""","""3,073,000""","""3,083,000""","""3,091,000""","""3,111,000""","""3,130,000""","""3,149,000""","""3,142,000""","""3,140,000""","""3,140,000""","""3,143,000""","""3,146,000""","""3,194,000""","""3,207,000""","""3,220,000""","""3,233,000""","""3,245,000""","""3,260,000""","""3,299,000""","""3,358,000""","""3,403,000""","""3,441,000""","""3,628,000""","""3,646,000""","""3,670,000""","""3,700,000""","""3,714,000""","""3,730,000""","""3,728,000""","""3,723,000""","""3,720,000""","""3,705,000""","""3,703,000""","""3,709,000""","""3,713,000""","""3,715,000""","""3,735,000""","""3,740,000""","""3,741,000""","""3,742,000""","""3,741,000""","""3,741,000""","""3,741,000""","""3,742,000""","""3,741,000""","""3,743,000""","""3,742,000""","""3,746,000""","""3,749,000""","""3,749,000""","""3,744,000""","""3,872,000""","""3,865,000""","""3,857,000""","""3,849,000""","""3,836,000""","""3,808,000""","""3,776,000""","""3,727,000""","""3,648,000""","""3,623,000""","""3,610,000""","""3,593,000""","""3,575,000""","""3,552,000""","""3,538,000""","""3,532,000""","""3,525,000""","""3,523,000""","""3,512,000""","""3,509,000""","""3,507,000""","""3,511,000""","""3,524,000""","""3,542,000""","""3,596,000""","""3,715,000""","""3,744,000""","""3,853,000""","""3,983,000""","""4,054,000""","""4,167,000""","""4,224,000""","""4,239,000""","""4,230,000""","""4,230,000""","""4,237,000""","""4,247,000""","""4,272,000""","""4,452,000""","""4,648,000""","""4,888,000""","""5,061,000""","""5,315,000""","""6,279,000""","""6,417,000""","""6,539,000""","""6,666,000""","""6,747,000""","""6,778,000""","""6,782,000""","""6,787,000""","""6,777,000""","""6,773,000""","""6,769,000""","""6,763,000""","""6,745,000""","""6,700,000""","""6,612,000""","""6,490,000""","""6,293,000""","""6,035,000""","""5,894,000""","""5,738,000""","""5,607,000""","""5,548,000""","""5,539,000""","""5,543,000""","""5,567,000""","""5,640,000""","""5,700,000""","""5,756,000""","""5,755,000""","""5,732,000""","""5,760,000""","""5,746,000""","""5,738,000""","""5,731,000""","""5,723,000""","""5,724,000""","""5,728,771""","""5,749,833""","""5,788,490""","""5,807,845""","""5,819,643""","""5,821,420""","""5,816,969""","""5,812,431""","""5,804,957""","""5,808,079""","""5,801,922""","""5,794,075""","""5,790,870""","""5,787,446""","""5,788,412""","""5,800,282""","""5,809,154"""
